,referencia_catastral,codigo_ine,nombre_municipio,codigo_provincia,zona_climatica,uso_principal,altura_maxima,altura_maxima_categoria,tipologia_edificio,ano_construccion,ano_construccion_categoria,superficie_vivienda,numero_viviendas,numero_viviendas_categoria,cluster,demanda_calefaccion,demanda_calefaccion_post_interverncion,calificacion_demanda_calefaccion,calificacion_demanda_calefaccion_post_intervencion,coste_intervencion_m2,coste_intervencion_viv
5896,4802050901060,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,1201.0,9,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,9698.0
5897,4802050901061,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1948.0,De 1941 a 1960,811.0,11,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6557.72
5898,4802050901062,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1920.0,De 1901 a 1940,1276.0,11,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,8429.87
5899,4802050901063,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
5900,4802050901064,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
5901,4802050901065,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,742.0,11,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,4904.92
5902,4802050901066,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1939.0,De 1901 a 1940,661.0,10,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4806.3
5903,4802050901067,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1901.0,De 1901 a 1940,1961.0,17,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,8382.44
5904,4802050901068,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1939.0,De 1901 a 1940,1377.0,12,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,8336.41
5905,4802050809016,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,1209.0,11,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,7986.97
5906,4802050810001,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1820.0,Hasta 1900,390.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,5674.64
5907,4802050810002,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1870.0,Hasta 1900,703.0,10,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,5107.68
5908,4802050810003,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1840.0,Hasta 1900,377.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,5489.7
5909,4802050810004,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1890.0,Hasta 1900,354.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,5146.54
5910,4802050810005,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1870.0,Hasta 1900,259.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,3771.32
5911,4802050810006,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1898.0,Hasta 1900,311.0,6,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,3776.92
5912,4802050810007,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1867.0,Hasta 1900,301.0,4,De 2 a 4 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,5475.97
5913,4802050810008,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1890.0,Hasta 1900,306.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,4445.71
5914,4802050810010,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1860.0,Hasta 1900,484.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,7042.74
5915,4802050810012,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1870.0,Hasta 1900,351.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,5100.05
5916,4802050810013,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1984.0,De 1981 a 2007,241.0,5,De 5 a 9 viviendas,Bb 81-07,34.88,12.48,D,B,75.9,3670.68
5917,4802050810014,48020,Bilbao,48,C1,Oficinas,5.0,De PB+3 o mes,Unifamiliar,1979.0,De 1961 a 1980,132.0,1,Unifamiliar,Uu 61-80,139.25,38.79,F,C,131.59,17423.83
5918,4802050810015,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1820.0,Hasta 1900,479.0,6,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,5806.84
5919,4802050810016,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1890.0,Hasta 1900,353.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,5142.91
5920,4802050810017,48020,Bilbao,48,C1,Comercial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1980.0,De 1961 a 1980,169.0,2,De 2 a 4 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5262.13
5921,4802050810018,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1820.0,Hasta 1900,1042.0,9,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,8413.97
5922,4802050810019,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1850.0,Hasta 1900,818.0,7,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,8492.03
5923,4802070802010,48020,Bilbao,48,C1,Comercial,,,,,,,0,,,,,,,,
5924,4802070802011,48020,Bilbao,48,C1,Industrial,,,,,,,0,,,,,,,,
5925,4802050901069,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1918.0,De 1901 a 1940,1007.0,8,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,9145.83
5926,4802050901070,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,693.0,11,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,4579.23
5927,4802050901071,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,1736.0,15,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,8407.64
5928,4802050901072,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1890.0,Hasta 1900,329.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,4785.09
5929,4802050901073,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1901.0,De 1901 a 1940,702.0,11,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4637.93
5930,4802050901074,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1915.0,De 1901 a 1940,1073.0,6,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,12996.02
5931,4802050901075,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1891.0,Hasta 1900,1002.0,10,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,7285.14
5932,4802050901076,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,1004.0,9,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,8109.05
5933,4802050901077,48020,Bilbao,48,C1,Oficinas,,,,,,,0,,,,,,,,
5934,4802050901078,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,2152.0,19,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,8230.69
5935,4802050901079,48020,Bilbao,48,C1,Oficinas,,,,,,,0,,,,,,,,
5936,4802050901080,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
5937,4802050901081,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
5938,4802050810020,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1996.0,De 1981 a 2007,478.0,8,De 5 a 9 viviendas,Bb 81-07,34.88,12.48,D,B,75.9,4535.12
5939,4802050811001,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,876.0,9,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,7078.12
5940,4802050811002,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2000.0,De 1981 a 2007,818.0,10,De 10 a 19 viviendas,Bb 81-07,34.88,12.48,D,B,75.9,6209.0
5941,4802050811003,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,484.0,6,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,5867.5
5942,4802050811004,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1880.0,Hasta 1900,859.0,6,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,10402.17
5943,4802050811005,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1870.0,Hasta 1900,437.0,10,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,3178.36
5944,4802050811006,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1910.0,De 1901 a 1940,388.0,5,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5651.39
5945,4802050811007,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,831.0,8,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,7549.66
5946,4802050811008,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1942.0,De 1941 a 1960,1750.0,14,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,11110.27
5947,4802050812001,48020,Bilbao,48,C1,Comercial,,,,,,,0,,,,,,,,
5948,4802050813001,48020,Bilbao,48,C1,OtrosCal,1.0,De PB a PB+2,Plurifamiliar < 3 plantas,2004.0,De 1981 a 2007,595.0,2,De 2 a 4 viviendas,Cc 81-07,48.87,17.22,D,B,102.12,30431.76
5949,4802050901001,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1880.0,Hasta 1900,683.0,5,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,9924.51
5950,4802051203001,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1957.0,De 1941 a 1960,1599.0,23,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6179.44
5951,4802051203002,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1957.0,De 1941 a 1960,1617.0,22,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6534.29
5952,4802051203003,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,1618.0,23,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6254.01
5953,4802051203004,48020,Bilbao,48,C1,Residencial,9.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,1329.0,17,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6952.04
5954,4802051203005,48020,Bilbao,48,C1,Residencial,9.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,1306.0,17,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6829.97
5955,4802051203006,48020,Bilbao,48,C1,Residencial,9.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1962.0,De 1961 a 1980,1302.0,17,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4770.54
5956,4802051203007,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,1808.0,22,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7306.2
5957,4802051203008,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1948.0,De 1941 a 1960,1723.0,21,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7291.87
5958,4802051203009,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1986.0,De 1981 a 2007,1602.0,16,De 10 a 19 viviendas,Bb 81-07,34.88,12.48,D,B,75.9,7600.44
5959,4802051203010,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1956.0,De 1941 a 1960,2501.0,30,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7409.09
5960,4802051203011,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1998.0,De 1981 a 2007,1123.0,10,De 10 a 19 viviendas,Bb 81-07,34.88,12.48,D,B,75.9,8524.63
5961,4802051203012,48020,Bilbao,48,C1,Industrial,,,,,,,0,,,,,,,,
5962,4802051203013,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,602.0,8,De 5 a 9 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6689.47
5963,4802051203014,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,734.0,8,De 5 a 9 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,8158.27
5964,4802051203015,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,745.0,8,De 5 a 9 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,8279.91
5965,4802051301001,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1932.0,De 1901 a 1940,7523.0,89,40 o más viviendas,Bb 01-40,74.03,24.47,E,C,72.64,6140.54
5966,4802051301007,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1901.0,De 1901 a 1940,1679.0,25,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4880.65
5967,4802051302001,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1932.0,De 1901 a 1940,624.0,10,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4537.6
5968,4802051302002,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1932.0,De 1901 a 1940,914.0,12,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5535.89
5969,4802051302003,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1931.0,De 1901 a 1940,928.0,12,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5619.31
5970,4802051302004,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1940.0,De 1901 a 1940,1606.0,21,De 20 a 39 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5555.68
5971,4802051302006,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1932.0,De 1901 a 1940,845.0,12,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5115.49
5972,4802051302008,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1961.0,De 1961 a 1980,775.0,7,De 5 a 9 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,6902.54
5973,4802051303001,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1939.0,De 1901 a 1940,890.0,12,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5390.25
5974,4802051303002,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,1103.0,11,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,7289.89
5975,4802051303003,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,929.0,10,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,6749.85
5976,4802051303004,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1948.0,De 1941 a 1960,524.0,10,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,4665.23
5977,4802051303005,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1939.0,De 1901 a 1940,1034.0,10,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,7516.21
5978,4802051303006,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1948.0,De 1941 a 1960,498.0,12,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,3692.03
5979,4802051303007,48020,Bilbao,48,C1,EnseñanzaCultural,,,,,,,0,,,,,,,,
5980,4802051304001,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1939.0,De 1901 a 1940,895.0,12,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5418.16
5981,4802051304002,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1950.0,De 1941 a 1960,708.0,10,De 10 a 19 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6292.62
5982,4802051304003,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1939.0,De 1901 a 1940,969.0,12,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5869.68
5983,4802051304004,48020,Bilbao,48,C1,Residencial,9.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1974.0,De 1961 a 1980,2106.0,24,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5466.19
5984,4802051304005,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1939.0,De 1901 a 1940,727.0,10,De 10 a 19 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5286.3
5985,4802051304006,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1972.0,De 1961 a 1980,1418.0,15,De 10 a 19 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,5890.74
5986,4802050901082,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
5987,4802050902001,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1933.0,De 1901 a 1940,4825.0,60,40 o más viviendas,Bb 01-40,74.03,24.47,E,C,72.64,5842.46
5988,4802051601039,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2007.0,De 1981 a 2007,5193.0,65,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,6064.27
5989,4802051601040,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2007.0,De 1981 a 2007,2502.0,35,De 20 a 39 viviendas,Bb 81-07,34.88,12.48,D,B,75.9,5426.09
5990,4802051601041,48020,Bilbao,48,C1,Deportivo,,,,,,,0,,,,,,,,
5991,4802051601042,48020,Bilbao,48,C1,OtrosCal,,,,,,,0,,,,,,,,
5992,4802051601044,48020,Bilbao,48,C1,Deportivo,,,,,,,0,,,,,,,,
5993,4802051602001,48020,Bilbao,48,C1,Residencial,3.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2013.0,De 2008 a 2020,,10,De 10 a 19 viviendas,Bb 08-20,22.45,22.45,C,C,0.0,
5994,4802051602002,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2013.0,De 2008 a 2020,,49,40 o más viviendas,Bb 08-20,22.45,22.45,C,C,0.0,
5995,4802051602003,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2013.0,De 2008 a 2020,,27,De 20 a 39 viviendas,Bb 08-20,22.45,22.45,C,C,0.0,
5996,4802051701001,48020,Bilbao,48,C1,OtrosNoCal,,,,,,,0,,,,,,,,
5997,4802051701003,48020,Bilbao,48,C1,Residencial,6.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,1841.0,29,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,3954.32
5998,4802051701004,48020,Bilbao,48,C1,Aparcamiento,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,2241.0,29,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4813.36
5999,4802051701005,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1967.0,De 1961 a 1980,2194.0,29,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4711.93
6000,4802051701006,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,2180.0,29,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4681.18
6001,4802051701007,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,2176.0,29,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4673.9
6002,4802051701009,48020,Bilbao,48,C1,Residencial,3.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1935.0,De 1901 a 1940,455.0,8,De 5 a 9 viviendas,Bb 01-40,74.03,24.47,E,C,72.64,4131.85
6003,4802051701010,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1960.0,De 1941 a 1960,2322.0,30,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6880.2
6004,4802051701011,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1961.0,De 1961 a 1980,2156.0,32,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4196.38
6005,4802051701012,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1961.0,De 1961 a 1980,2309.0,37,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,3886.61
6006,4802051701013,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1956.0,De 1941 a 1960,2525.0,30,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7481.7
6007,4802051701014,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1955.0,De 1941 a 1960,2577.0,30,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,7635.83
6008,4802051701015,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1956.0,De 1941 a 1960,2272.0,30,De 20 a 39 viviendas,Bb 41-60,69.65,25.04,E,C,88.87,6731.19
6009,4802051701016,48020,Bilbao,48,C1,Residencial,9.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1965.0,De 1961 a 1980,4406.0,64,40 o más viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4287.84
6010,4802051701017,48020,Bilbao,48,C1,Residencial,8.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1968.0,De 1961 a 1980,2196.0,29,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4716.33
6011,4802051701019,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1900.0,Hasta 1900,566.0,9,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,4569.06
6012,4802051701020,48020,Bilbao,48,C1,Residencial,7.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1961.0,De 1961 a 1980,1355.0,20,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4218.89
6013,4802051701021,48020,Bilbao,48,C1,Residencial,9.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1965.0,De 1961 a 1980,2303.0,31,De 20 a 39 viviendas,Bb 61-80,58.26,20.74,E,C,62.27,4626.66
6014,4802051701024,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2009.0,De 2008 a 2020,,52,40 o más viviendas,Bb 08-20,22.45,22.45,C,C,0.0,
6015,4802051701025,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,2007.0,De 1981 a 2007,4586.0,55,40 o más viviendas,Bb 81-07,34.88,12.48,D,B,75.9,6330.02
6016,4802051801001,48020,Bilbao,48,C1,Residencial,4.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1848.0,Hasta 1900,1094.0,8,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,9934.97
6017,4802051801002,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1890.0,Hasta 1900,1133.0,10,De 10 a 19 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,8232.87
6018,4802051801003,48020,Bilbao,48,C1,Residencial,5.0,De PB+3 o mes,Plurifamiliar >= 3 plantas,1848.0,Hasta 1900,889.0,9,De 5 a 9 viviendas,Bb < 1900,74.03,24.01,E,C,72.64,7181.67
